Master,Miss,Mr,Mrs,Officer,Royalty,Pclass_1,Pclass_2,Pclass_3,FamilySize,Family_Single,Family_Small,Family_Large,Fare,Cabin_A,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Cabin_U,Embarked_C,Embarked_Q,Embarked_S,Sex
False,False,False,True,False,False,False,False,True,1,1,0,0,7.2292,False,False,False,False,False,False,False,False,True,True,False,False,0
False,False,True,False,False,False,False,False,True,3,0,1,0,24.15,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,True,False,False,2,0,1,0,82.2667,False,True,False,False,False,False,False,False,False,False,False,True,0
False,False,True,False,False,False,False,True,False,2,0,1,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,True,False,False,2,0,1,0,61.175,False,False,False,False,True,False,False,False,False,False,False,True,0
False,False,False,True,False,False,False,True,False,2,0,1,0,27.7208,False,False,False,False,False,False,False,False,True,True,False,False,0
False,False,True,False,False,False,False,True,False,1,1,0,0,12.35,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.225,False,False,False,False,False,False,False,False,True,True,False,False,1
False,True,False,False,False,False,False,False,True,2,0,1,0,7.925,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,False,True,False,False,False,False,True,1,1,0,0,7.225,False,False,False,False,False,False,False,False,True,True,False,False,0
False,False,True,False,False,False,True,False,False,2,0,1,0,59.4,False,False,False,False,False,False,False,False,True,True,False,False,1
True,False,False,False,False,False,False,False,True,2,0,1,0,3.1708,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,True,False,False,1,1,0,0,31.6833,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,True,False,False,2,0,1,0,61.3792,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,False,True,False,False,True,False,False,5,0,0,1,262.375,False,True,False,False,False,False,False,False,False,True,False,False,0
False,False,True,False,False,False,False,False,True,2,0,1,0,14.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,True,False,False,2,0,1,0,61.9792,False,True,False,False,False,False,False,False,False,True,False,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.225,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,True,False,False,1,1,0,0,30.5,True,False,False,False,False,False,False,False,False,False,False,True,1
False,False,True,False,False,False,False,False,True,3,0,1,0,21.6792,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,False,True,False,2,0,1,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,3,0,1,0,31.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,False,True,4,0,1,0,20.575,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,False,True,False,False,False,False,True,4,0,1,0,23.45,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,True,False,False,2,0,1,0,57.75,False,False,True,False,False,False,False,False,False,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.2292,False,False,False,False,False,False,False,False,True,True,False,False,1
False,True,False,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,0
False,True,False,False,False,False,False,False,True,1,1,0,0,8.6625,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,9.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,56.4958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,2,0,1,0,13.4167,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,True,False,False,1,1,0,0,26.55,False,False,False,True,False,False,False,False,False,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.85,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,False,True,False,False,True,False,False,2,0,1,0,52.5542,False,False,False,True,False,False,False,False,False,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.925,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,29.7,True,False,False,False,False,False,False,False,False,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,False,True,False,False,True,False,False,1,1,0,0,76.2917,False,False,False,True,False,False,False,False,False,True,False,False,0
False,False,False,True,False,False,False,False,True,3,0,1,0,15.9,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,True,False,False,2,0,1,0,60.0,False,False,True,False,False,False,False,False,False,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,15.0333,False,False,False,False,False,False,False,False,True,True,False,False,1
False,True,False,False,False,False,False,True,False,4,0,1,0,23.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,True,False,False,False,False,True,False,False,6,0,0,1,263.0,False,False,True,False,False,False,False,False,False,False,False,True,0
False,False,True,False,False,False,False,True,False,1,1,0,0,15.5792,False,False,False,False,False,False,False,False,True,True,False,False,1
True,False,False,False,False,False,False,False,True,6,0,0,1,29.125,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.65,False,False,False,False,False,True,False,False,False,False,False,True,1
False,False,True,False,False,False,False,False,True,2,0,1,0,16.1,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,True,False,False,1,1,0,0,262.375,False,True,False,False,False,False,False,False,False,True,False,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,13.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.725,False,False,False,False,False,False,False,False,True,False,True,False,0
True,False,False,False,False,False,True,False,False,5,0,0,1,262.375,False,True,False,False,False,False,False,False,False,True,False,False,1
False,False,False,True,False,False,False,True,False,1,1,0,0,21.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,True,False,False,False,False,False,False,True,1,1,0,0,7.8792,False,False,False,False,False,False,False,False,True,False,True,False,0
False,False,True,False,False,False,True,False,False,1,1,0,0,42.4,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,28.5375,False,False,True,False,False,False,False,False,False,True,False,False,1
False,False,False,True,False,False,True,False,False,6,0,0,1,263.0,False,False,True,False,False,False,False,False,False,False,False,True,0
False,True,False,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.925,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,True,False,False,1,1,0,0,27.7208,False,False,False,True,False,False,False,False,False,True,False,False,1
False,True,False,False,False,False,True,False,False,1,1,0,0,211.5,False,False,True,False,False,False,False,False,False,True,False,False,0
False,False,True,False,False,False,True,False,False,1,1,0,0,211.5,False,False,True,False,False,False,False,False,False,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,True,False,False,3,0,1,0,25.7,False,False,True,False,False,False,False,False,False,False,False,True,0
False,False,True,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,0
True,False,False,False,False,False,False,False,True,3,0,1,0,15.2458,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,True,False,False,2,0,1,0,221.7792,False,False,True,False,False,False,False,False,False,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,10.7083,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,True,False,False,False,False,False,True,2,0,1,0,14.4542,False,False,False,False,False,False,False,False,True,True,False,False,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.8792,False,False,False,False,False,False,False,False,True,False,True,False,0
